Satisfação,Gênero,Tipo de Cliente,Idade,Tipo de Viagem,Classe,Distância do Voo,Conforto do Banco,Tempo de Viagem,Comida e Bebida,Local do Portão,Serviço de Wifi no Voo,Entretenimento no Voo,Suporte Online,Facilidade na Reserva Online,Serviços a Bordo,Espaço para Pernas,Manuseio das Bagagens,Serviço de Checkin,Limpeza,Embarque Online,Atraso na Saída em minutos,Atraso na Chegada em minutos
Insatisfeito,Homem,Fiel,59,Pessoal,Econômica,1147,3,2,3,3,4,3,2,4,3,1,4,1,4,4,0,0
Insatisfeito,Homem,Fiel,27,Pessoal,Econômica,1532,3,2,3,3,1,3,1,1,1,2,3,2,4,1,41,27
Insatisfeito,Homem,Fiel,65,Pessoal,Econômica,1286,3,2,3,3,1,3,1,1,3,2,2,2,2,1,2,0
Insatisfeito,Homem,Fiel,40,Pessoal,Econômica,1121,3,2,3,3,5,3,5,5,2,5,4,1,4,5,1,15
Insatisfeito,Homem,Fiel,25,Pessoal,Econômica,1367,3,2,3,3,5,3,5,5,4,5,4,4,4,5,4,4
Satisfeito,Mulher,Fiel,40,Pessoal,Econômica,1621,1,1,1,1,2,4,4,5,5,5,5,5,5,4,0,0
Satisfeito,Mulher,Fiel,27,Pessoal,Econômica,1247,5,5,5,5,5,5,5,5,3,4,5,4,5,5,3,0
Insatisfeito,Homem,Fiel,41,Pessoal,Econômica,1628,3,2,3,3,3,3,2,3,4,5,3,3,3,3,0,0
Insatisfeito,Homem,Fiel,66,Pessoal,Econômica,924,3,2,3,3,2,3,2,2,2,4,2,1,3,2,0,0
Insatisfeito,Homem,Fiel,23,Pessoal,Econômica,1111,3,2,3,3,5,3,5,5,3,1,4,2,4,5,0,0
Insatisfeito,Homem,Fiel,18,Pessoal,Econômica,2153,3,2,3,3,3,1,1,3,4,4,3,1,3,1,148,151
Satisfeito,Mulher,Fiel,25,Pessoal,Econômica,1670,5,5,5,5,5,5,5,5,4,5,4,5,4,5,0,0
Insatisfeito,Homem,Fiel,47,Pessoal,Econômica,1219,3,2,3,3,2,3,2,2,2,1,4,4,3,2,0,0
Insatisfeito,Homem,Fiel,62,Pessoal,Econômica,1310,3,2,3,3,4,3,4,4,4,5,2,3,3,4,0,0
Insatisfeito,Homem,Fiel,34,Pessoal,Econômica,1255,3,2,3,3,3,3,3,3,2,4,4,3,4,3,0,0
Insatisfeito,Homem,Fiel,67,Pessoal,Econômica,2022,3,2,3,3,4,3,4,4,1,1,4,1,3,4,67,49
Satisfeito,Mulher,Fiel,47,Pessoal,Econômica,204,5,4,5,5,1,2,2,5,5,5,5,1,5,4,0,0
Insatisfeito,Homem,Fiel,9,Pessoal,Econômica,1519,3,2,3,3,3,3,3,3,4,4,3,4,3,3,33,26
Satisfeito,Mulher,Fiel,64,Pessoal,Econômica,90,1,1,1,1,4,4,1,5,5,5,5,5,5,1,0,0
Satisfeito,Mulher,Fiel,7,Pessoal,Econômica,1405,2,3,2,2,5,5,5,5,4,3,5,5,5,5,5,3
Insatisfeito,Homem,Fiel,65,Pessoal,Econômica Plus,1055,3,2,3,3,4,3,4,4,4,5,4,2,4,4,0,0
Insatisfeito,Homem,Fiel,64,Pessoal,Econômica,1124,3,2,3,3,4,3,4,4,2,2,3,1,2,4,9,6
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica,1424,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,0
Insatisfeito,Homem,Fiel,25,Pessoal,Econômica,852,3,2,3,3,2,3,2,2,1,1,3,1,3,2,92,96
Insatisfeito,Homem,Fiel,44,Pessoal,Econômica,1420,3,2,3,3,5,3,5,5,3,1,4,1,4,5,66,54
Satisfeito,Mulher,Fiel,57,Pessoal,Econômica,81,1,1,1,1,5,4,4,5,5,5,5,3,5,4,11,0
Satisfeito,Mulher,Fiel,43,Pessoal,Econômica,52,4,4,4,4,4,4,5,5,5,5,5,3,5,5,0,0
Insatisfeito,Homem,Fiel,64,Pessoal,Econômica,2023,3,2,3,3,4,3,4,4,2,4,3,2,3,4,15,5
Insatisfeito,Mulher,Fiel,16,Pessoal,Econômica,1889,3,2,3,3,4,3,4,4,3,4,3,3,3,4,128,131
Satisfeito,Mulher,Fiel,53,Pessoal,Econômica,70,5,5,5,5,4,5,4,5,5,5,5,4,5,5,2,65
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,96,5,1,1,1,4,1,1,5,5,5,5,2,5,5,41,33
Satisfeito,Mulher,Fiel,59,Pessoal,Econômica Plus,62,5,5,5,5,3,5,3,5,5,5,5,3,5,4,82,79
Insatisfeito,Homem,Fiel,40,Pessoal,Econômica,1623,3,2,3,3,1,3,1,1,1,5,3,3,2,1,0,0
Insatisfeito,Homem,Fiel,53,Pessoal,Econômica,1121,3,2,3,3,5,3,1,5,4,4,4,1,4,5,2,0
Insatisfeito,Homem,Fiel,49,Pessoal,Econômica,1627,3,2,3,3,3,3,3,3,4,5,2,2,3,3,0,10
Insatisfeito,Homem,Fiel,37,Pessoal,Econômica,871,3,2,3,3,1,3,1,1,2,5,3,3,3,1,0,0
Satisfeito,Mulher,Fiel,37,Pessoal,Econômica,1048,5,4,4,4,1,3,3,5,5,5,5,2,5,4,6,4
Insatisfeito,Homem,Fiel,26,Pessoal,Econômica,1875,3,2,3,3,4,3,4,4,3,3,3,1,4,4,98,97
Satisfeito,Mulher,Fiel,38,Pessoal,Econômica,1029,4,4,4,4,3,4,5,5,5,5,5,4,5,4,0,0
Satisfeito,Mulher,Fiel,53,Pessoal,Econômica,102,1,1,1,1,5,5,5,5,5,5,5,5,5,5,0,0
Satisfeito,Mulher,Fiel,36,Pessoal,Econômica,1536,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0
Insatisfeito,Homem,Fiel,66,Pessoal,Econômica,921,3,2,3,3,4,3,4,4,1,2,4,1,3,4,0,2
Satisfeito,Mulher,Fiel,35,Pessoal,Econômica,1415,3,3,4,3,4,1,5,5,5,5,5,2,5,4,0,0
Satisfeito,Mulher,Fiel,20,Pessoal,Econômica Plus,1110,2,2,2,2,2,5,4,5,5,5,5,4,5,3,6,18
Satisfeito,Mulher,Fiel,48,Pessoal,Econômica,408,4,4,5,4,4,5,4,5,5,5,5,4,5,5,103,104
Insatisfeito,Homem,Fiel,34,Pessoal,Econômica Plus,1773,3,2,3,3,3,3,1,3,4,1,4,1,3,3,28,17
Insatisfeito,Homem,Fiel,69,Pessoal,Econômica Plus,1352,3,2,3,3,4,3,4,4,2,3,4,2,3,4,1,3
Insatisfeito,Homem,Fiel,35,Pessoal,Executiva,81,3,2,3,3,4,4,3,4,4,3,4,3,4,4,0,0
Insatisfeito,Homem,Fiel,14,Pessoal,Econômica,1553,3,2,3,3,4,3,4,4,4,5,4,1,3,4,7,0
Insatisfeito,Homem,Fiel,22,Pessoal,Econômica,1232,3,2,3,3,3,3,3,3,2,5,3,3,3,3,0,0
Insatisfeito,Mulher,Fiel,58,Pessoal,Econômica Plus,5945,3,2,3,4,3,1,5,3,1,3,3,5,2,5,60,54
Satisfeito,Mulher,Fiel,49,Pessoal,Executiva,3340,2,2,2,2,3,4,5,5,5,5,5,4,5,4,0,4
Satisfeito,Mulher,Fiel,46,Pessoal,Econômica,2950,3,2,3,3,5,5,5,5,3,2,5,3,3,5,3,11
Insatisfeito,Homem,Fiel,10,Pessoal,Econômica,3809,3,2,3,4,3,5,5,2,1,4,4,5,1,5,0,0
Insatisfeito,Homem,Fiel,58,Pessoal,Econômica,4290,3,2,3,4,3,3,3,3,4,2,3,1,4,3,5,32
Insatisfeito,Homem,Fiel,29,Pessoal,Econômica,4374,3,2,3,4,3,3,3,1,3,3,3,3,2,3,0,0
Satisfeito,Mulher,Fiel,42,Pessoal,Econômica Plus,2616,5,5,5,5,5,5,4,5,5,5,5,3,5,4,40,60
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,2635,5,5,5,5,5,5,5,5,3,1,2,4,3,5,0,0
Insatisfeito,Homem,Fiel,37,Pessoal,Executiva,4147,3,2,3,4,3,2,4,4,2,4,4,4,4,4,148,182
Insatisfeito,Homem,Fiel,12,Pessoal,Econômica,3728,3,2,3,4,3,4,4,4,2,3,3,4,4,4,0,0
Satisfeito,Mulher,Fiel,53,Pessoal,Econômica,2558,1,1,1,1,2,4,5,5,5,5,5,3,5,4,0,8
Satisfeito,Mulher,Fiel,8,Pessoal,Executiva,3356,3,3,4,3,2,4,4,5,5,5,5,5,5,3,0,0
Insatisfeito,Homem,Fiel,25,Pessoal,Econômica,3490,3,2,3,4,4,3,4,4,1,5,4,3,4,4,0,18
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica,3689,2,2,2,2,2,4,4,5,5,5,5,4,5,5,36,36
Insatisfeito,Homem,Fiel,62,Pessoal,Econômica Plus,3366,3,2,3,4,2,3,2,2,3,4,3,4,3,2,0,0
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica Plus,2517,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,0
Satisfeito,Mulher,Fiel,69,Pessoal,Econômica,2513,2,2,2,2,5,4,5,5,5,5,5,5,5,5,9,4
Insatisfeito,Homem,Fiel,20,Pessoal,Executiva,3573,3,2,3,4,3,5,5,3,5,4,4,5,2,5,19,16
Satisfeito,Mulher,Fiel,69,Pessoal,Econômica Plus,2485,5,5,1,5,2,5,5,5,5,5,5,5,5,4,0,0
Insatisfeito,Homem,Fiel,55,Pessoal,Econômica,4385,3,2,3,4,3,2,4,1,1,4,4,4,1,4,0,0
Satisfeito,Mulher,Fiel,67,Pessoal,Econômica,2457,4,2,4,4,3,4,5,5,5,5,5,5,5,3,6,2
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,2419,3,3,3,3,4,4,4,5,5,5,5,5,5,5,4,4
Satisfeito,Mulher,Fiel,21,Pessoal,Econômica,3994,5,5,5,5,5,5,4,5,5,5,5,3,5,4,0,0
Insatisfeito,Homem,Fiel,22,Pessoal,Econômica,3993,3,2,3,4,4,3,4,4,2,1,3,2,4,4,0,0
Insatisfeito,Homem,Fiel,12,Pessoal,Econômica,3470,3,2,3,4,4,3,4,4,3,4,4,2,4,4,1,0
Insatisfeito,Homem,Fiel,25,Pessoal,Econômica Plus,3654,3,2,3,4,5,3,5,5,4,3,3,4,4,5,16,0
Satisfeito,Mulher,Fiel,46,Pessoal,Econômica,2308,4,4,4,4,5,5,4,5,5,5,5,5,5,5,0,0
Insatisfeito,Homem,Fiel,67,Pessoal,Econômica,3771,3,2,3,4,3,4,4,4,4,2,4,4,1,4,0,5
Satisfeito,Mulher,Fiel,60,Pessoal,Econômica,2259,2,2,2,2,5,5,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,48,Pessoal,Econômica Plus,2234,2,2,2,2,2,3,4,5,5,5,5,1,5,1,0,0
Satisfeito,Mulher,Fiel,48,Pessoal,Econômica,2220,2,2,2,2,5,5,5,5,3,4,3,1,5,5,3,0
Insatisfeito,Homem,Fiel,26,Pessoal,Econômica,3353,3,2,3,4,3,3,3,3,1,3,3,1,3,3,101,94
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica Plus,3470,1,3,1,1,5,5,5,5,4,1,3,2,4,5,0,0
Satisfeito,Mulher,Fiel,8,Pessoal,Econômica,3479,1,1,1,1,5,5,5,5,3,3,5,5,4,5,80,64
Insatisfeito,Homem,Fiel,17,Pessoal,Econômica,3375,3,2,3,4,3,3,3,3,2,4,3,1,4,3,5,6
Insatisfeito,Homem,Fiel,32,Pessoal,Econômica,3063,3,2,3,4,5,3,3,5,4,2,3,1,3,5,1,23
Insatisfeito,Homem,Fiel,64,Pessoal,Econômica,2889,3,2,3,4,5,3,5,5,4,3,4,1,4,5,6,16
Satisfeito,Mulher,Fiel,18,Pessoal,Econômica,3022,1,1,1,1,5,5,5,5,5,5,5,5,5,3,6,7
Satisfeito,Mulher,Fiel,34,Pessoal,Econômica,3351,2,2,2,2,2,4,4,5,5,5,5,3,5,5,104,104
Satisfeito,Mulher,Fiel,58,Pessoal,Econômica,1860,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,20,Pessoal,Executiva,3269,1,1,4,1,2,4,5,5,5,5,5,3,5,4,3,0
Satisfeito,Mulher,Fiel,43,Pessoal,Econômica,1815,2,2,2,2,5,4,4,5,5,5,5,4,5,3,7,0
Satisfeito,Mulher,Fiel,19,Pessoal,Econômica,2905,5,5,5,5,1,4,4,5,5,5,5,2,5,1,33,20
Insatisfeito,Homem,Fiel,37,Pessoal,Econômica Plus,3294,3,2,3,4,1,3,1,1,3,4,3,1,3,1,12,6
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,1794,5,5,5,5,4,5,3,5,5,5,5,2,5,1,0,0
Satisfeito,Mulher,Fiel,63,Pessoal,Econômica,1697,5,5,5,5,4,1,5,5,5,5,5,2,5,2,0,4
Insatisfeito,Homem,Fiel,70,Pessoal,Econômica,2736,3,2,3,4,4,3,4,4,1,2,4,2,3,4,0,6
Insatisfeito,Homem,Fiel,22,Pessoal,Econômica,2901,3,2,3,4,4,3,4,4,3,3,4,4,3,4,30,7
Insatisfeito,Homem,Fiel,18,Pessoal,Econômica,3343,3,2,3,4,4,3,5,4,1,3,3,3,4,4,5,0
Insatisfeito,Homem,Fiel,10,Pessoal,Econômica,2813,3,2,3,4,4,3,4,4,1,3,4,4,3,4,33,31
Insatisfeito,Homem,Fiel,19,Pessoal,Econômica,3119,3,2,3,4,3,3,3,3,3,3,4,1,3,3,33,39
Insatisfeito,Homem,Fiel,68,Pessoal,Executiva,1650,3,2,3,4,5,3,4,4,4,3,4,1,4,4,1,0
Insatisfeito,Homem,Fiel,7,Pessoal,Econômica,2661,3,2,3,4,3,3,3,3,1,3,3,1,4,3,0,0
Insatisfeito,Homem,Fiel,21,Pessoal,Econômica,2687,3,2,3,4,3,3,1,3,4,3,4,4,3,3,3,0
Satisfeito,Mulher,Fiel,50,Pessoal,Econômica,1625,5,1,1,1,2,5,1,5,5,5,5,1,5,5,0,0
Satisfeito,Mulher,Fiel,43,Pessoal,Econômica,1586,5,1,1,1,2,4,2,5,5,5,5,5,5,5,46,35
Satisfeito,Mulher,Fiel,51,Pessoal,Econômica,1526,5,4,2,4,3,5,2,5,5,5,5,5,5,4,0,0
Insatisfeito,Homem,Fiel,23,Pessoal,Econômica,2823,3,2,3,4,1,3,1,1,4,1,4,1,3,1,0,0
Satisfeito,Mulher,Fiel,56,Pessoal,Econômica,1539,3,3,3,3,4,4,5,5,5,5,5,4,5,3,0,0
Insatisfeito,Homem,Fiel,62,Pessoal,Econômica,2902,3,2,3,4,2,3,2,2,2,5,3,4,3,2,0,0
Satisfeito,Mulher,Fiel,13,Pessoal,Econômica Plus,2553,2,2,2,2,5,5,5,5,5,5,5,3,4,5,0,5
Insatisfeito,Homem,Fiel,61,Pessoal,Econômica,3271,3,2,3,4,3,3,3,3,4,1,4,1,3,3,0,0
Insatisfeito,Homem,Fiel,39,Pessoal,Executiva,1514,3,2,3,4,2,4,4,4,4,3,4,2,4,2,12,36
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,1508,3,3,3,3,2,4,5,5,5,5,5,4,5,3,0,0
Satisfeito,Mulher,Fiel,31,Pessoal,Econômica,2788,5,5,5,5,5,5,5,5,4,5,5,4,4,5,8,9
Satisfeito,Mulher,Fiel,11,Pessoal,Econômica Plus,2721,1,1,1,1,2,5,4,5,5,5,5,3,5,5,13,14
Insatisfeito,Homem,Fiel,21,Pessoal,Executiva,2845,3,2,3,4,5,3,5,5,3,3,4,1,3,5,20,36
Satisfeito,Mulher,Fiel,48,Pessoal,Econômica Plus,1471,4,4,2,4,3,5,3,5,5,5,5,2,5,1,0,0
Insatisfeito,Homem,Fiel,15,Pessoal,Econômica,2345,3,2,3,4,5,3,5,5,3,4,2,3,3,5,0,0
Insatisfeito,Homem,Fiel,19,Pessoal,Econômica,3111,3,2,3,4,2,3,2,2,1,2,2,1,4,2,0,0
Insatisfeito,Homem,Fiel,69,Pessoal,Econômica,2621,3,2,3,4,3,3,1,3,1,3,4,1,4,3,0,0
Satisfeito,Mulher,Fiel,19,Pessoal,Econômica,2504,4,4,2,4,5,5,5,5,3,3,4,1,2,5,0,0
Insatisfeito,Homem,Fiel,50,Pessoal,Econômica Plus,2929,3,2,3,4,3,3,3,3,4,2,4,4,4,3,8,0
Insatisfeito,Homem,Fiel,13,Pessoal,Econômica,2926,3,2,3,4,5,3,1,5,2,1,4,3,4,5,0,0
Insatisfeito,Homem,Fiel,26,Pessoal,Econômica,3009,3,2,3,4,2,3,3,2,4,4,4,3,3,2,15,3
Insatisfeito,Homem,Fiel,39,Pessoal,Econômica,2364,3,2,3,4,5,3,5,5,3,4,4,1,4,5,1,18
Satisfeito,Mulher,Fiel,37,Pessoal,Econômica,2330,5,5,5,5,4,5,4,5,5,5,5,5,5,4,0,0
Satisfeito,Mulher,Fiel,30,Pessoal,Econômica,2153,1,1,1,1,4,4,5,5,5,5,5,5,5,3,1,0
Satisfeito,Mulher,Fiel,62,Pessoal,Econômica,1231,2,2,2,2,2,5,4,5,5,5,5,3,5,4,16,0
Insatisfeito,Homem,Fiel,55,Pessoal,Econômica Plus,2806,3,2,3,4,5,3,5,5,1,3,4,1,3,5,0,0
Insatisfeito,Homem,Fiel,45,Pessoal,Econômica Plus,2853,3,2,3,4,3,3,3,3,4,3,2,1,3,3,26,31
Insatisfeito,Homem,Fiel,65,Pessoal,Econômica,3113,3,2,3,4,3,3,3,4,1,4,3,3,1,3,113,132
Insatisfeito,Homem,Fiel,23,Pessoal,Econômica,2932,3,2,3,4,3,3,3,3,1,4,2,2,4,3,0,2
Insatisfeito,Homem,Fiel,59,Pessoal,Econômica,2004,3,2,3,4,4,3,2,4,2,5,2,4,4,4,8,1
Insatisfeito,Homem,Fiel,13,Pessoal,Econômica,2568,3,2,3,4,4,3,4,4,1,5,3,2,4,4,0,9
Insatisfeito,Homem,Fiel,19,Pessoal,Econômica,2332,3,2,3,4,4,3,4,4,1,1,4,2,4,4,0,0
Insatisfeito,Homem,Fiel,61,Pessoal,Econômica,1995,3,2,3,4,1,3,1,1,1,4,2,3,3,1,0,0
Insatisfeito,Homem,Fiel,19,Pessoal,Econômica,2935,3,2,3,4,5,3,5,5,3,1,2,1,4,5,16,10
Satisfeito,Mulher,Fiel,13,Pessoal,Econômica,1938,2,2,2,2,4,4,5,5,5,5,5,4,5,3,3,0
Insatisfeito,Homem,Fiel,32,Pessoal,Econômica,2949,3,2,3,4,5,3,5,5,4,4,4,3,3,5,0,0
Insatisfeito,Homem,Fiel,44,Pessoal,Econômica,1978,3,2,3,4,2,3,1,2,3,3,4,1,4,2,0,0
Insatisfeito,Homem,Fiel,12,Pessoal,Econômica Plus,2571,3,2,3,4,4,3,4,4,2,3,3,3,4,4,80,83
Insatisfeito,Homem,Fiel,69,Pessoal,Econômica,2298,3,2,3,4,4,3,2,4,1,1,4,3,4,4,13,0
Satisfeito,Mulher,Fiel,26,Pessoal,Econômica,2037,2,2,2,2,5,5,5,5,3,3,4,3,5,5,0,11
Insatisfeito,Homem,Fiel,48,Pessoal,Econômica,2240,3,2,3,4,2,3,2,2,3,5,3,1,4,2,12,0
Insatisfeito,Homem,Fiel,58,Pessoal,Econômica Plus,2888,3,2,3,4,1,3,1,1,3,3,3,4,3,1,0,0
Satisfeito,Mulher,Fiel,10,Pessoal,Econômica,2093,2,2,2,2,2,4,4,5,5,5,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,50,Pessoal,Econômica Plus,1054,2,2,2,2,2,4,4,5,5,5,5,3,5,3,55,100
Satisfeito,Mulher,Fiel,23,Pessoal,Econômica,2869,3,3,3,3,4,4,4,5,5,5,5,3,5,5,0,0
Insatisfeito,Homem,Fiel,11,Pessoal,Econômica,2011,3,2,3,4,5,3,1,5,1,2,3,2,4,5,0,7
Insatisfeito,Homem,Fiel,61,Pessoal,Econômica,2307,3,2,3,4,2,3,2,2,1,5,4,1,4,2,0,0
Satisfeito,Mulher,Fiel,65,Pessoal,Econômica Plus,1043,1,1,1,1,5,5,1,5,5,5,5,2,5,4,0,0
Satisfeito,Mulher,Fiel,31,Pessoal,Econômica,1993,2,2,2,2,5,5,5,5,4,2,1,3,2,5,0,0
Insatisfeito,Homem,Fiel,53,Pessoal,Econômica,2579,3,2,3,4,4,3,4,4,4,4,4,3,3,4,38,
Insatisfeito,Homem,Fiel,24,Pessoal,Econômica,2487,3,2,3,4,5,3,5,5,1,2,4,3,4,5,0,0
Satisfeito,Mulher,Fiel,22,Pessoal,Econômica,2333,3,3,3,3,2,4,4,5,5,5,5,4,5,5,0,0
Satisfeito,Mulher,Fiel,55,Pessoal,Econômica,1029,2,2,4,2,5,5,4,5,5,5,5,3,5,3,4,0
Satisfeito,Mulher,Fiel,35,Pessoal,Econômica,2106,4,4,4,4,4,4,4,5,5,5,5,4,5,5,11,0
Insatisfeito,Homem,Fiel,56,Pessoal,Econômica,2554,3,2,3,4,5,3,5,5,4,3,4,2,4,5,12,3
Insatisfeito,Homem,Fiel,16,Pessoal,Econômica,2385,3,2,3,4,1,3,1,1,4,2,4,2,3,1,0,0
Satisfeito,Mulher,Fiel,42,Pessoal,Econômica,976,2,2,2,2,5,4,5,5,5,5,5,4,5,5,21,13
Insatisfeito,Homem,Fiel,36,Pessoal,Econômica,1642,3,2,3,4,3,3,3,3,3,3,3,1,3,3,0,0
Insatisfeito,Homem,Fiel,17,Pessoal,Econômica,2562,3,2,3,4,3,5,5,3,1,3,3,5,1,5,118,134
Satisfeito,Mulher,Fiel,49,Pessoal,Econômica,984,2,2,2,2,5,4,5,5,5,5,5,3,5,3,6,43
Insatisfeito,Homem,Fiel,38,Pessoal,Econômica,2598,3,2,3,4,3,3,3,3,4,2,4,3,3,3,84,65
Satisfeito,Mulher,Fiel,33,Pessoal,Econômica,2097,3,3,3,3,5,3,3,5,5,5,5,4,5,4,0,5
Insatisfeito,Homem,Fiel,39,Pessoal,Econômica,2022,3,2,3,4,5,3,5,5,3,5,4,2,3,5,0,8
Insatisfeito,Homem,Fiel,31,Pessoal,Econômica,2329,3,2,3,4,5,3,5,5,2,3,4,1,3,5,0,0
Insatisfeito,Homem,Fiel,55,Pessoal,Econômica,2407,3,2,3,4,5,3,5,5,1,1,4,4,4,5,0,0
Insatisfeito,Homem,Fiel,27,Pessoal,Econômica,2809,3,2,3,4,4,3,4,4,1,5,3,3,4,4,38,16
Insatisfeito,Homem,Fiel,20,Pessoal,Econômica,2431,3,2,3,4,3,3,3,3,3,2,3,3,4,3,3,0
Satisfeito,Mulher,Fiel,37,Pessoal,Econômica,1941,5,5,5,5,5,5,4,5,5,5,5,3,5,5,0,7
Insatisfeito,Homem,Fiel,50,Pessoal,Econômica,2426,3,2,3,4,1,3,1,1,3,4,3,2,4,1,13,3
Satisfeito,Mulher,Fiel,10,Pessoal,Econômica,1843,1,1,4,1,5,4,5,5,5,5,5,3,5,4,29,71
Satisfeito,Mulher,Fiel,33,Pessoal,Econômica,2032,4,4,4,4,2,4,5,5,5,5,5,4,5,5,51,16
Satisfeito,Mulher,Fiel,41,Pessoal,Econômica,1913,4,4,4,4,2,4,5,5,5,5,5,3,5,5,0,0
Insatisfeito,Homem,Fiel,7,Pessoal,Econômica,2250,3,2,3,4,5,3,5,5,3,5,3,3,4,5,125,107
Insatisfeito,Homem,Fiel,26,Pessoal,Econômica,1813,3,2,3,4,3,3,3,3,4,1,4,3,3,3,4,7
Insatisfeito,Homem,Fiel,57,Pessoal,Econômica,2711,3,2,3,4,3,3,3,3,2,2,4,2,4,3,2,10
Satisfeito,Mulher,Fiel,16,Pessoal,Econômica Plus,2414,5,3,3,3,3,3,1,5,5,5,5,3,5,1,3,16
Satisfeito,Mulher,Fiel,63,Pessoal,Econômica,913,5,1,1,1,1,3,4,5,5,5,5,3,5,2,7,0
Insatisfeito,Homem,Fiel,25,Pessoal,Econômica,1832,3,2,3,4,1,3,4,1,1,3,3,1,3,1,0,0
Insatisfeito,Homem,Fiel,39,Pessoal,Econômica,2445,3,2,3,4,5,3,4,5,2,5,4,4,3,5,0,13
Insatisfeito,Homem,Fiel,45,Pessoal,Econômica,1694,3,2,3,4,3,3,3,3,3,5,3,2,3,3,40,41
Satisfeito,Mulher,Fiel,61,Pessoal,Econômica,898,5,1,1,1,4,3,1,5,5,5,5,1,5,3,0,0
Insatisfeito,Homem,Fiel,42,Pessoal,Econômica,1640,3,2,3,4,5,3,3,5,3,4,4,1,4,5,0,0
Satisfeito,Mulher,Fiel,25,Pessoal,Econômica,2206,5,3,3,3,2,3,4,5,5,5,5,3,5,2,3,0
Satisfeito,Mulher,Fiel,45,Pessoal,Econômica,883,5,3,3,3,2,4,2,5,5,5,5,4,5,5,17,0
Satisfeito,Mulher,Fiel,66,Pessoal,Econômica,889,5,2,2,2,5,1,1,5,5,5,5,1,5,4,34,42
Satisfeito,Mulher,Fiel,27,Pessoal,Econômica,2450,5,2,5,5,1,1,5,5,5,5,5,1,5,5,0,0
Satisfeito,Mulher,Fiel,34,Pessoal,Econômica,1906,5,1,1,1,1,5,5,5,5,5,5,3,5,5,0,0
Satisfeito,Mulher,Fiel,7,Pessoal,Econômica,2243,5,1,1,1,5,1,2,5,5,5,5,5,5,4,0,0
Satisfeito,Mulher,Fiel,42,Pessoal,Econômica,835,5,1,5,5,5,1,3,5,5,5,5,1,5,5,0,2
Insatisfeito,Homem,Fiel,14,Pessoal,Econômica,2012,3,2,3,4,5,3,5,5,4,3,3,2,4,5,2,0
Satisfeito,Mulher,Fiel,55,Pessoal,Econômica Plus,865,3,3,5,3,2,4,5,5,5,5,5,3,5,4,18,27
Insatisfeito,Homem,Fiel,24,Pessoal,Econômica,2432,3,2,3,4,2,3,2,2,3,2,4,4,4,2,14,0
Insatisfeito,Homem,Fiel,65,Pessoal,Econômica,2113,3,2,3,4,2,3,2,2,1,5,4,4,4,2,0,0
Satisfeito,Mulher,Fiel,55,Pessoal,Econômica Plus,814,1,1,1,1,5,4,4,5,5,5,5,4,5,4,25,19
Satisfeito,Mulher,Fiel,61,Pessoal,Econômica,826,3,3,3,3,2,4,5,5,5,5,5,5,5,5,9,23
Insatisfeito,Homem,Fiel,28,Pessoal,Econômica Plus,2031,3,2,3,4,3,3,3,3,2,3,3,4,4,3,0,0
Insatisfeito,Homem,Fiel,8,Pessoal,Econômica,2292,3,2,3,4,5,3,5,5,1,1,4,4,3,5,0,0
Satisfeito,Mulher,Fiel,56,Pessoal,Econômica,860,4,4,5,4,5,5,5,5,4,1,2,2,5,5,14,6
Insatisfeito,Homem,Fiel,46,Pessoal,Econômica,2036,3,2,3,4,3,3,3,3,1,1,3,1,3,3,0,0
Insatisfeito,Homem,Fiel,47,Pessoal,Econômica Plus,2420,3,2,3,4,5,3,5,5,2,2,3,1,4,5,18,0
Insatisfeito,Homem,Fiel,59,Pessoal,Econômica,2197,3,2,3,4,5,3,5,5,3,1,3,3,4,5,4,0
Insatisfeito,Homem,Fiel,64,Pessoal,Econômica,2344,3,2,3,4,3,3,3,3,4,5,3,3,3,3,11,29
Insatisfeito,Homem,Fiel,49,Pessoal,Executiva,845,3,2,3,4,3,4,4,3,3,3,3,1,3,3,0,0
Satisfeito,Mulher,Fiel,49,Pessoal,Econômica,806,2,2,3,2,5,4,5,5,5,5,5,5,5,4,0,0
Insatisfeito,Homem,Fiel,40,Pessoal,Econômica,1875,3,2,3,4,5,3,5,5,4,3,4,4,3,5,0,0
Satisfeito,Mulher,Fiel,19,Pessoal,Executiva,2262,5,5,5,5,5,5,5,5,1,1,3,3,5,5,0,0
Insatisfeito,Homem,Fiel,54,Pessoal,Econômica Plus,2298,3,2,3,4,2,3,2,2,2,4,4,1,4,2,75,89
